@relation LinkDisambiguator

@attribute commonness numeric
@attribute relatedness numeric
@attribute contextQuality numeric
@attribute isCorrectSense {TRUE,FALSE}

@data
0.311111,0.346152,8.937972,TRUE
0.949517,0.468849,8.937972,TRUE
0.021513,0.287369,8.937972,FALSE
0.666667,0.553857,8.937972,FALSE
0.222222,0.357446,8.937972,FALSE
0.111111,0.503536,8.937972,TRUE
0.659091,0.464671,8.937972,TRUE
0.272727,0.193001,8.937972,FALSE
0.068182,0.1282,8.937972,FALSE
0.840637,0.414308,8.937972,TRUE
0.123506,0.184309,8.937972,FALSE
0.011952,0.039568,8.937972,FALSE
0.011952,0.032072,8.937972,FALSE
0.954809,0.505069,8.937972,TRUE
0.019046,0.279728,8.937972,FALSE
0.917857,0.552624,8.937972,TRUE
0.033929,0.138723,8.937972,FALSE
0.0125,0.011442,8.937972,FALSE
0.95753,0.344888,10.178777,TRUE
0.024704,0.144296,10.178777,FALSE
0.979187,0.327415,10.178777,TRUE
0.266667,0.335537,10.178777,TRUE
0.266667,0.02223,10.178777,FALSE
0.066667,0.044273,10.178777,FALSE
0.066667,0,10.178777,FALSE
0.96468,0.339634,10.178777,TRUE
0.010155,0.021553,10.178777,FALSE
0.285714,0.326873,10.178777,TRUE
0.285714,0,10.178777,FALSE
0.142857,0.031953,10.178777,FALSE
0.071429,0.106085,10.178777,FALSE
0.071429,0.122531,10.178777,FALSE
0.84561,0.396214,10.178777,TRUE
0.098399,0.211399,10.178777,FALSE
0.032689,0.253171,10.178777,FALSE
0.919823,0.515649,10.178777,TRUE
0.042525,0.308911,10.178777,FALSE
0.012846,0.61988,10.178777,FALSE
0.460317,0.520058,10.178777,FALSE
0.392857,0.690141,10.178777,TRUE
0.031746,0.117861,10.178777,FALSE
0.02381,0.234267,10.178777,FALSE
0.015873,0.151122,10.178777,FALSE
0.015873,0.126247,10.178777,FALSE
0.015873,0.021652,10.178777,FALSE
0.84561,0.396214,10.178777,TRUE
0.098399,0.211399,10.178777,FALSE
0.032689,0.253171,10.178777,FALSE
0.95753,0.344888,10.178777,TRUE
0.024704,0.144296,10.178777,FALSE
0.936438,0.39967,10.178777,TRUE
0.032813,0.176074,10.178777,FALSE
0.97076,0.574547,11.531363,TRUE
0.023392,0.02459,11.531363,FALSE
0.934307,0.591298,11.531363,TRUE
0.053528,0.468652,11.531363,FALSE
0.947773,0.46089,11.531363,TRUE
0.052227,0.011085,11.531363,FALSE
0.75,0.34091,11.531363,TRUE
0.25,0.498942,11.531363,FALSE
0.915789,0.581202,11.531363,TRUE
0.052632,0.075817,11.531363,FALSE
0.010526,0.131084,11.531363,FALSE
0.010526,0.604545,11.531363,FALSE
0.95564,0.483702,11.531363,TRUE
0.036122,0.591298,11.531363,FALSE
0.886364,0.559653,11.531363,TRUE
0.034091,0.466526,11.531363,FALSE
0.011364,0.102829,11.531363,FALSE
0.011364,0.31996,11.531363,FALSE
0.011364,0.075195,11.531363,FALSE
0.011364,0.198296,11.531363,FALSE
0.011364,0.018602,11.531363,FALSE
0.011364,0.078932,11.531363,FALSE
0.962963,0.491752,11.531363,TRUE
0.037037,0,11.531363,FALSE
0.893939,0.466526,11.531363,TRUE
0.028409,0.452955,11.531363,FALSE
0.018939,0,11.531363,FALSE
0.886364,0.559653,11.531363,TRUE
0.034091,0.466526,11.531363,FALSE
0.011364,0.102829,11.531363,FALSE
0.011364,0.31996,11.531363,FALSE
0.011364,0.075195,11.531363,FALSE
0.011364,0.198296,11.531363,FALSE
0.011364,0.018602,11.531363,FALSE
0.011364,0.078932,11.531363,FALSE
0.961679,0.420202,11.531363,TRUE
0.021898,0.013694,11.531363,FALSE
0.91791,0.638362,11.531363,TRUE
0.014925,0.375608,11.531363,FALSE
0.014925,0.214919,11.531363,FALSE
0.961364,0.398883,11.531363,TRUE
0.034091,0.120027,11.531363,FALSE
0.907285,0.341225,11.531363,FALSE
0.090508,0.33623,11.531363,TRUE
0.746269,0.5672,11.531363,TRUE
0.044776,0.713075,11.531363,FALSE
0.037313,0.287607,11.531363,FALSE
0.029851,0.066884,11.531363,FALSE
0.022388,0.289017,11.531363,FALSE
0.014925,0.296854,11.531363,FALSE
0.014925,0.037054,11.531363,FALSE
0.014925,0.043569,11.531363,FALSE
0.980392,0.397183,11.531363,TRUE
0.944198,0.408038,11.531363,TRUE
0.039858,0.017187,11.531363,FALSE
0.813953,0.620637,11.531363,TRUE
0.069767,0.483702,11.531363,FALSE
0.023256,0.344277,11.531363,FALSE
0.023256,0.025114,11.531363,FALSE
0.971178,0.493186,11.531363,TRUE
0.027569,0.021387,11.531363,FALSE
0.95753,0.33468,11.531363,TRUE
0.024704,0.20575,11.531363,FALSE
0.917467,0.423961,11.531363,TRUE
0.048825,0.267666,11.531363,FALSE
0.016547,0.412133,11.531363,FALSE
0.975813,0.386933,11.531363,TRUE
0.252747,0,12.655437,FALSE
0.214286,0.54068,12.655437,TRUE
0.054945,0.023879,12.655437,FALSE
0.054945,0.026574,12.655437,FALSE
0.054945,0.015316,12.655437,FALSE
0.049451,0,12.655437,FALSE
0.038462,0,12.655437,FALSE
0.038462,0.039822,12.655437,FALSE
0.038462,0,12.655437,FALSE
0.032967,0.016618,12.655437,FALSE
0.032967,0.014098,12.655437,FALSE
0.032967,0,12.655437,FALSE
0.021978,0,12.655437,FALSE
0.010989,0.148519,12.655437,FALSE
0.45082,0,12.655437,FALSE
0.44918,0.481384,12.655437,TRUE
0.062295,0,12.655437,FALSE
0.018033,0,12.655437,FALSE
0.013115,0,12.655437,FALSE
0.774194,0.481384,12.655437,TRUE
0.225806,0.327856,12.655437,FALSE
0.87,0.703023,12.655437,TRUE
0.02,0.359184,12.655437,FALSE
0.02,0.383974,12.655437,FALSE
0.01,0.35937,12.655437,FALSE
0.01,0.164737,12.655437,FALSE
0.01,0.589115,12.655437,FALSE
0.01,0.571475,12.655437,FALSE
0.01,0.346917,12.655437,FALSE
0.528736,0.671209,12.655437,TRUE
0.183908,0,12.655437,FALSE
0.08046,0.630154,12.655437,FALSE
0.068966,0,12.655437,FALSE
0.057471,0,12.655437,FALSE
0.034483,0.255582,12.655437,FALSE
0.011494,0.017581,12.655437,FALSE
0.011494,0.120446,12.655437,FALSE
0.011494,0,12.655437,FALSE
0.963636,0.649823,12.655437,TRUE
0.036364,0.425398,12.655437,FALSE
0.9801,0.668908,12.655437,TRUE
0.985185,0.644376,12.655437,TRUE
0.014815,0.207193,12.655437,FALSE
0.634615,0.582719,12.655437,TRUE
0.173077,0.190898,12.655437,FALSE
0.153846,0.307952,12.655437,FALSE
0.984536,0.657827,12.655437,TRUE
0.015464,0.657103,12.655437,FALSE
0.857143,0.656123,12.655437,TRUE
0.142857,0.56798,12.655437,FALSE
0.957746,0.62526,10.945642,TRUE
0.042254,0.308727,10.945642,FALSE
0.931034,0.630074,10.945642,TRUE
0.034483,0.124738,10.945642,FALSE
0.034483,0.063292,10.945642,FALSE
0.946667,0.507499,10.945642,TRUE
0.026667,0,10.945642,FALSE
0.913043,0.689002,10.945642,TRUE
0.086957,0,10.945642,FALSE
0.871795,0.536643,10.945642,TRUE
0.102564,0,10.945642,FALSE
0.936438,0.324239,10.945642,TRUE
0.032813,0.174398,10.945642,FALSE
0.960976,0.539268,10.945642,TRUE
0.029268,0,10.945642,FALSE
0.962331,0.351521,10.945642,TRUE
0.027663,0.158509,10.945642,FALSE
0.5,0.184414,10.945642,FALSE
0.5,0.719891,10.945642,TRUE
0.864,0.481104,10.945642,TRUE
0.132,0,10.945642,FALSE
0.959677,0.575561,10.945642,TRUE
0.032258,0,10.945642,FALSE
0.954809,0.266313,10.945642,TRUE
0.019046,0.085227,10.945642,FALSE
0.722818,0.448454,10.945642,TRUE
0.271057,0.020382,10.945642,FALSE
0.636364,0.72585,10.945642,TRUE
0.363636,0,10.945642,FALSE
0.871795,0.536643,10.945642,TRUE
0.102564,0,10.945642,FALSE
0.87587,0.443555,10.945642,TRUE
0.076566,0.01543,10.945642,FALSE
0.018561,0.04763,10.945642,FALSE
0.967213,0.63968,10.945642,TRUE
0.032787,0.047964,10.945642,FALSE
0.97,0.466434,10.945642,TRUE
0.025,0.202253,10.945642,FALSE
0.934211,0.549915,10.945642,TRUE
0.026316,0,10.945642,FALSE
0.019737,0.09419,10.945642,FALSE
0.013158,0.153226,10.945642,FALSE
0.967742,0.731979,10.945642,TRUE
0.032258,0.709998,10.945642,FALSE
0.960674,0.573485,10.945642,TRUE
0.016854,0.590128,10.945642,FALSE
0.011236,0.138709,10.945642,FALSE
0.501896,0.339461,10.945642,TRUE
0.427307,0.075935,10.945642,FALSE
0.040455,0.036756,10.945642,FALSE
0.010114,0.101351,10.945642,FALSE
0.979187,0.437491,10.945642,TRUE
0.905797,0.506394,9.98948,TRUE
0.057971,0.698003,9.98948,FALSE
0.979493,0.707585,9.98948,TRUE
0.0193,0.099497,9.98948,FALSE
0.945304,0.482458,9.98948,TRUE
0.044376,0.086305,9.98948,FALSE
0.979187,0.511957,9.98948,TRUE
0.875,0.073791,9.98948,FALSE
0.125,0.362597,9.98948,TRUE
0.946345,0.535798,9.98948,TRUE
0.03888,0.102315,9.98948,FALSE
0.946345,0.535798,9.98948,TRUE
0.03888,0.102315,9.98948,FALSE
0.961364,0.557754,9.98948,TRUE
0.034091,0.049656,9.98948,FALSE
0.980392,0.52459,9.98948,TRUE
0.95614,0.604184,9.98948,TRUE
0.04386,0.545319,9.98948,FALSE
0.380952,0.073791,9.98948,FALSE
0.333333,0.093038,9.98948,FALSE
0.142857,0,9.98948,FALSE
0.031746,0.126398,9.98948,FALSE
0.02381,0.362597,9.98948,TRUE
0.02381,0.027506,9.98948,FALSE
0.954809,0.279606,9.98948,TRUE
0.019046,0.109987,9.98948,FALSE
0.964286,0.55478,9.98948,TRUE
0.035714,0.633014,9.98948,FALSE
0.898039,0.501419,9.98948,TRUE
0.035294,0.12464,9.98948,FALSE
0.023529,0,9.98948,FALSE
0.019608,0,9.98948,FALSE
0.011765,0.083511,9.98948,FALSE
0.965087,0.509543,9.98948,TRUE
0.034913,0.204795,9.98948,FALSE
0.576923,0.113214,9.98948,FALSE
0.384615,0.543007,9.98948,TRUE
0.951488,0.532315,9.98948,TRUE
0.027827,0.218432,9.98948,FALSE
0.014583,0.370166,9.98948,FALSE
0.949517,0.41474,11.403536,TRUE
0.021513,0.268952,11.403536,FALSE
0.666667,0.430281,11.403536,TRUE
0.088235,0.174115,11.403536,FALSE
0.088235,0.498761,11.403536,FALSE
0.053922,0.326358,11.403536,FALSE
0.039216,0.391526,11.403536,FALSE
0.02451,0.076355,11.403536,FALSE
0.014706,0.318309,11.403536,FALSE
0.986047,0.603039,11.403536,TRUE
0.84561,0.428409,11.403536,TRUE
0.098399,0.271965,11.403536,FALSE
0.032689,0.44673,11.403536,FALSE
0.407692,0.482016,11.403536,TRUE
0.034066,0.413533,11.403536,FALSE
0.030769,0.478558,11.403536,FALSE
0.025275,0.155452,11.403536,FALSE
0.01978,0.174672,11.403536,FALSE
0.018681,0.39207,11.403536,FALSE
0.017582,0.360546,11.403536,FALSE
0.016484,0.288841,11.403536,FALSE
0.016484,0.0274,11.403536,FALSE
0.016484,0.222973,11.403536,FALSE
0.015385,0.302325,11.403536,FALSE
0.015385,0.207983,11.403536,FALSE
0.014286,0.331996,11.403536,FALSE
0.013187,0.188753,11.403536,FALSE
0.012088,0.029334,11.403536,FALSE
0.010989,0.317596,11.403536,FALSE
0.9811,0.630766,11.403536,TRUE
0.012027,0,11.403536,FALSE
0.9811,0.630766,11.403536,TRUE
0.012027,0,11.403536,FALSE
0.824859,0.5233,11.403536,TRUE
0.107345,0.265188,11.403536,FALSE
0.056497,0.186336,11.403536,FALSE
0.955307,0.52764,11.403536,TRUE
0.039106,0.030639,11.403536,FALSE
0.5,0.511074,11.403536,TRUE
0.5,0.357805,11.403536,FALSE
0.936438,0.457898,11.403536,TRUE
0.032813,0.352339,11.403536,FALSE
0.89375,0.471443,11.403536,TRUE
0.025,0.350879,11.403536,FALSE
0.0125,0.056035,11.403536,FALSE
0.0125,0.017003,11.403536,FALSE
0.823077,0.415532,11.403536,TRUE
0.069231,0,11.403536,FALSE
0.05,0.433197,11.403536,FALSE
0.941176,0.411374,11.403536,TRUE
0.029412,0,11.403536,FALSE
0.029412,0.265089,11.403536,FALSE
0.666667,0.486401,11.403536,TRUE
0.266667,0.267324,11.403536,FALSE
0.066667,0.316436,11.403536,FALSE
0.95753,0.420987,11.403536,TRUE
0.024704,0.298579,11.403536,FALSE
0.84561,0.428409,11.403536,TRUE
0.098399,0.271965,11.403536,FALSE
0.032689,0.44673,11.403536,FALSE
0.833333,0.523329,11.403536,TRUE
0.166667,0.499198,11.403536,FALSE
0.868421,0.498761,11.403536,TRUE
0.125,0.263564,11.403536,FALSE
0.957479,0.365184,9.425302,TRUE
0.027264,0.133775,9.425302,FALSE
0.897059,0.441917,9.425302,TRUE
0.102941,0.328592,9.425302,FALSE
0.832727,0.5435,9.425302,TRUE
0.029091,0.04734,9.425302,FALSE
0.025455,0.09737,9.425302,FALSE
0.025455,0.0343,9.425302,FALSE
0.021818,0.033091,9.425302,FALSE
0.014545,0.015135,9.425302,FALSE
0.014545,0.044308,9.425302,FALSE
0.010909,0.035878,9.425302,FALSE
0.8,0.490992,9.425302,FALSE
0.16,0.496574,9.425302,TRUE
0.95753,0.458342,9.425302,TRUE
0.024704,0.480638,9.425302,FALSE
0.950034,0.386724,9.425302,TRUE
0.033086,0.098635,9.425302,FALSE
0.943299,0.32967,9.425302,TRUE
0.682495,0.480899,9.425302,TRUE
0.162011,0.309319,9.425302,FALSE
0.039106,0.322293,9.425302,FALSE
0.039106,0.339762,9.425302,FALSE
0.027933,0.105647,9.425302,FALSE
0.018622,0.556204,9.425302,FALSE
0.875,0.52409,9.425302,TRUE
0.125,0.262764,9.425302,FALSE
0.5,0.196169,9.425302,FALSE
0.35,0.482457,9.425302,TRUE
0.15,0.337162,9.425302,FALSE
0.5,0.481907,9.425302,TRUE
0.464286,0.392867,9.425302,FALSE
0.682495,0.480899,9.425302,TRUE
0.162011,0.309319,9.425302,FALSE
0.039106,0.322293,9.425302,FALSE
0.039106,0.339762,9.425302,FALSE
0.027933,0.105647,9.425302,FALSE
0.018622,0.556204,9.425302,FALSE
0.441667,0.488727,9.425302,FALSE
0.272024,0.47389,9.425302,TRUE
0.177976,0.483147,9.425302,FALSE
0.03869,0.515583,9.425302,FALSE
0.029167,0.157172,9.425302,FALSE
0.018452,0.263963,9.425302,FALSE
0.682495,0.480899,9.425302,TRUE
0.162011,0.309319,9.425302,FALSE
0.039106,0.322293,9.425302,FALSE
0.039106,0.339762,9.425302,FALSE
0.027933,0.105647,9.425302,FALSE
0.018622,0.556204,9.425302,FALSE
0.969018,0.556204,9.425302,TRUE
0.017139,0.050051,9.425302,FALSE
0.978723,0.446824,9.425302,TRUE
0.021277,0.195159,9.425302,FALSE
0.441667,0.488727,9.425302,FALSE
0.272024,0.47389,9.425302,TRUE
0.177976,0.483147,9.425302,FALSE
0.03869,0.515583,9.425302,FALSE
0.029167,0.157172,9.425302,FALSE
0.018452,0.263963,9.425302,FALSE
0.986047,0.529708,9.425302,TRUE
0.013953,0.017444,9.425302,FALSE
0.5,0.481907,9.425302,TRUE
0.464286,0.392867,9.425302,FALSE
0.774194,0.52762,9.425302,TRUE
0.145161,0.416696,9.425302,FALSE
0.028536,0.342045,9.425302,FALSE
0.024814,0.300355,9.425302,FALSE
0.014888,0.059977,9.425302,FALSE
0.84561,0.397348,9.425302,TRUE
0.098399,0.375972,9.425302,FALSE
0.032689,0.447129,9.425302,FALSE
0.971178,0.538005,9.425302,TRUE
0.027569,0.093495,9.425302,FALSE
0.8,0.490992,9.425302,TRUE
0.16,0.496574,9.425302,FALSE
0.8,0.490992,9.425302,TRUE
0.16,0.496574,9.425302,FALSE
0.891304,0.40856,9.425302,TRUE
0.065217,0.038219,9.425302,FALSE
0.021739,0,9.425302,FALSE
0.021739,0.026161,9.425302,FALSE
0.8,0.490992,9.425302,TRUE
0.16,0.496574,9.425302,FALSE
0.8,0.490992,9.425302,TRUE
0.16,0.496574,9.425302,FALSE
0.983434,0.366974,9.425302,TRUE
0.010542,0.155213,9.425302,FALSE
0.964912,0.717592,12.153613,TRUE
0.035088,0.569659,12.153613,FALSE
0.946345,0.441473,12.153613,TRUE
0.03888,0.020179,12.153613,FALSE
0.322323,0.471788,12.153613,FALSE
0.15205,0.577371,12.153613,TRUE
0.083144,0.239627,12.153613,FALSE
0.02221,0.177403,12.153613,FALSE
0.017654,0.187402,12.153613,FALSE
0.013667,0.052602,12.153613,FALSE
0.013667,0.073162,12.153613,FALSE
0.013098,0.037363,12.153613,FALSE
0.013098,0.078978,12.153613,FALSE
0.01139,0,12.153613,FALSE
0.01082,0.038705,12.153613,FALSE
0.010251,0.046115,12.153613,FALSE
0.961649,0.408564,12.153613,TRUE
0.013423,0.02191,12.153613,FALSE
0.583815,0.458591,12.153613,TRUE
0.248555,0.042474,12.153613,FALSE
0.092486,0,12.153613,FALSE
0.023121,0,12.153613,FALSE
0.964912,0.717592,12.153613,TRUE
0.035088,0.569659,12.153613,FALSE
0.322323,0.471788,12.153613,TRUE
0.15205,0.577371,12.153613,FALSE
0.083144,0.239627,12.153613,FALSE
0.02221,0.177403,12.153613,FALSE
0.017654,0.187402,12.153613,FALSE
0.013667,0.052602,12.153613,FALSE
0.013667,0.073162,12.153613,FALSE
0.013098,0.037363,12.153613,FALSE
0.013098,0.078978,12.153613,FALSE
0.01139,0,12.153613,FALSE
0.01082,0.038705,12.153613,FALSE
0.010251,0.046115,12.153613,FALSE
0.979493,0.597747,12.153613,TRUE
0.0193,0.021156,12.153613,FALSE
0.87037,0.651326,12.153613,TRUE
0.055556,0,12.153613,FALSE
0.018519,0.675777,12.153613,FALSE
0.018519,0.106923,12.153613,FALSE
0.663158,0.419226,12.153613,FALSE
0.136842,0.630877,12.153613,TRUE
0.126316,0.237829,12.153613,FALSE
0.031579,0.307809,12.153613,FALSE
0.031579,0,12.153613,FALSE
0.010526,0,12.153613,FALSE
0.503546,0.229619,12.153613,FALSE
0.198582,0.618179,12.153613,TRUE
0.099291,0.129273,12.153613,FALSE
0.035461,0,12.153613,FALSE
0.014184,0.234208,12.153613,FALSE
0.014184,0.117428,12.153613,FALSE
0.014184,0,12.153613,FALSE
0.538462,0.283566,12.153613,FALSE
0.166667,0.09852,12.153613,FALSE
0.153846,0.636828,12.153613,TRUE
0.012821,0.022922,12.153613,FALSE
0.012821,0.178646,12.153613,FALSE
0.012821,0.027269,12.153613,FALSE
0.012821,0,12.153613,FALSE
0.012821,0,12.153613,FALSE
0.9,0.713743,12.153613,TRUE
0.1,0,12.153613,FALSE
0.454545,0.653903,12.153613,TRUE
0.181818,0.682115,12.153613,FALSE
0.090909,0.07594,12.153613,FALSE
0.090909,0,12.153613,FALSE
0.090909,0.020715,12.153613,FALSE
0.090909,0,12.153613,FALSE
0.971429,0.720822,12.153613,TRUE
0.028571,0.197806,12.153613,FALSE
0.322323,0.471788,12.153613,TRUE
0.15205,0.577371,12.153613,FALSE
0.083144,0.239627,12.153613,FALSE
0.02221,0.177403,12.153613,FALSE
0.017654,0.187402,12.153613,FALSE
0.013667,0.052602,12.153613,FALSE
0.013667,0.073162,12.153613,FALSE
0.013098,0.037363,12.153613,FALSE
0.013098,0.078978,12.153613,FALSE
0.01139,0,12.153613,FALSE
0.01082,0.038705,12.153613,FALSE
0.010251,0.046115,12.153613,FALSE
0.946108,0.670319,12.153613,TRUE
0.053892,0.633133,12.153613,FALSE
0.787234,0.577371,12.153613,TRUE
0.205674,0.388942,12.153613,FALSE
0.322323,0.471788,12.153613,TRUE
0.15205,0.577371,12.153613,FALSE
0.083144,0.239627,12.153613,FALSE
0.02221,0.177403,12.153613,FALSE
0.017654,0.187402,12.153613,FALSE
0.013667,0.052602,12.153613,FALSE
0.013667,0.073162,12.153613,FALSE
0.013098,0.037363,12.153613,FALSE
0.013098,0.078978,12.153613,FALSE
0.01139,0,12.153613,FALSE
0.01082,0.038705,12.153613,FALSE
0.010251,0.046115,12.153613,FALSE
0.979493,0.597747,12.153613,TRUE
0.0193,0.021156,12.153613,FALSE
0.95614,0.577371,12.153613,TRUE
0.04386,0.388942,12.153613,FALSE
0.833333,0.185635,12.153613,FALSE
0.166667,0.607174,12.153613,TRUE
0.972387,0.458972,12.153613,TRUE
0.021696,0,12.153613,FALSE
0.979187,0.415668,12.153613,TRUE
0.961364,0.46199,12.153613,TRUE
0.034091,0,12.153613,FALSE
0.9,0.713743,12.153613,TRUE
0.1,0,12.153613,FALSE
0.938053,0.4878,10.560127,TRUE
0.053097,0.103451,10.560127,FALSE
0.971743,0.409184,10.560127,TRUE
0.021978,0.013896,10.560127,FALSE
0.988235,0.498808,10.560127,TRUE
0.011765,0.073428,10.560127,FALSE
0.574074,0.597846,10.560127,TRUE
0.425926,0,10.560127,FALSE
0.985507,0.526159,10.560127,TRUE
0.014493,0.0186,10.560127,FALSE
0.911111,0.437692,10.560127,TRUE
0.087719,0,10.560127,FALSE
0.911111,0.437692,10.560127,TRUE
0.087719,0,10.560127,FALSE
0.965033,0.277317,10.560127,TRUE
0.013737,0.151902,10.560127,FALSE
0.965033,0.277317,10.560127,TRUE
0.013737,0.151902,10.560127,FALSE
0.548387,0.334933,10.560127,FALSE
0.432937,0.558202,10.560127,TRUE
0.016978,0.076419,10.560127,FALSE
0.818068,0.442698,10.560127,TRUE
0.089711,0.260896,10.560127,FALSE
0.06399,0.204215,10.560127,FALSE
0.018507,0.132966,10.560127,FALSE
0.636628,0.505686,10.560127,TRUE
0.31468,0.220131,10.560127,FALSE
0.043605,0.07768,10.560127,FALSE
0.65,0.658229,10.560127,TRUE
0.1,0.039048,10.560127,FALSE
0.843694,0.517428,10.560127,TRUE
0.082645,0.5996,10.560127,FALSE
0.047431,0.245922,10.560127,FALSE
0.018326,0.213598,10.560127,FALSE
0.308824,0.678587,10.560127,TRUE
0.220588,0.166604,10.560127,FALSE
0.117647,0.159143,10.560127,FALSE
0.54058,0.67258,10.560127,TRUE
0.457971,0.6177,10.560127,FALSE
0.94697,0.641242,10.560127,TRUE
0.04798,0.22982,10.560127,FALSE
0.965033,0.277317,10.560127,TRUE
0.013737,0.151902,10.560127,FALSE
0.974359,0.566923,9.707114,TRUE
0.025641,0.140249,9.707114,FALSE
0.971812,0.637253,9.707114,TRUE
0.733796,0.546703,9.707114,TRUE
0.199074,0.349451,9.707114,FALSE
0.041667,0.053729,9.707114,FALSE
0.956522,0.6023,9.707114,TRUE
0.043478,0.52065,9.707114,FALSE
0.983949,0.390399,9.707114,TRUE
0.714286,0.510318,9.707114,TRUE
0.142857,0.318657,9.707114,FALSE
0.142857,0.419915,9.707114,FALSE
0.9375,0.506622,9.707114,TRUE
0.0625,0.510318,9.707114,FALSE
0.761905,0.580869,9.707114,TRUE
0.142857,0.101314,9.707114,FALSE
0.047619,0.349451,9.707114,FALSE
0.047619,0.097832,9.707114,FALSE
0.871795,0.556009,9.707114,TRUE
0.051282,0.022993,9.707114,FALSE
0.943038,0.503521,9.707114,TRUE
0.050633,0.106856,9.707114,FALSE
0.666667,0.504612,9.707114,TRUE
0.245614,0,9.707114,FALSE
0.070175,0,9.707114,FALSE
0.017544,0.090087,9.707114,FALSE
0.968468,0.626297,9.707114,TRUE
0.022523,0.282565,9.707114,FALSE
0.949153,0.506863,9.707114,TRUE
0.016949,0,9.707114,FALSE
0.958333,0.55094,9.707114,TRUE
0.041667,0.523659,9.707114,FALSE
0.916667,0.576525,9.707114,TRUE
0.020833,0.467184,9.707114,FALSE
0.8,0.55931,9.707114,TRUE
0.2,0.336674,9.707114,FALSE
0.971812,0.637253,9.707114,TRUE
0.961782,0.307193,11.6199,TRUE
0.016852,0,11.6199,FALSE
0.571429,0.57877,11.6199,TRUE
0.428571,0.057419,11.6199,FALSE
0.682495,0.625716,11.6199,TRUE
0.162011,0.587785,11.6199,FALSE
0.039106,0.46707,11.6199,FALSE
0.039106,0.540234,11.6199,FALSE
0.027933,0.060663,11.6199,FALSE
0.018622,0.640793,11.6199,FALSE
0.7,0.625716,11.6199,TRUE
0.3,0.46707,11.6199,FALSE
0.941327,0.572757,11.6199,FALSE
0.033163,0.499866,11.6199,TRUE
0.010204,0.330204,11.6199,FALSE
0.682495,0.625716,11.6199,TRUE
0.162011,0.587785,11.6199,FALSE
0.039106,0.46707,11.6199,FALSE
0.039106,0.540234,11.6199,FALSE
0.027933,0.060663,11.6199,FALSE
0.018622,0.640793,11.6199,FALSE
0.682495,0.625716,11.6199,TRUE
0.162011,0.587785,11.6199,FALSE
0.039106,0.46707,11.6199,FALSE
0.039106,0.540234,11.6199,FALSE
0.027933,0.060663,11.6199,FALSE
0.018622,0.640793,11.6199,FALSE
0.962331,0.503721,11.6199,TRUE
0.027663,0.392532,11.6199,FALSE
0.6,0.640401,11.6199,TRUE
0.36,0.51854,11.6199,FALSE
0.04,0.076618,11.6199,FALSE
0.969018,0.640793,11.6199,TRUE
0.017139,0.060616,11.6199,FALSE
0.969018,0.640793,11.6199,TRUE
0.017139,0.060616,11.6199,FALSE
0.6,0.640401,11.6199,TRUE
0.36,0.51854,11.6199,FALSE
0.04,0.076618,11.6199,FALSE
0.779044,0.488536,11.6199,TRUE
0.125735,0.33243,11.6199,FALSE
0.043382,0.336148,11.6199,FALSE
0.012868,0.341399,11.6199,FALSE
0.962331,0.503721,11.6199,TRUE
0.027663,0.392532,11.6199,FALSE
0.977273,0.536186,11.6199,TRUE
0.022727,0.100713,11.6199,FALSE
0.963855,0.525422,11.6199,TRUE
0.036145,0.164358,11.6199,FALSE
0.969018,0.640793,11.6199,TRUE
0.017139,0.060616,11.6199,FALSE
0.836991,0.591997,11.6199,TRUE
0.050157,0.514812,11.6199,FALSE
0.043887,0.435573,11.6199,FALSE
0.028213,0.020165,11.6199,FALSE
0.021944,0.120945,11.6199,FALSE
0.441667,0.544192,11.6199,FALSE
0.272024,0.554882,11.6199,FALSE
0.177976,0.645537,11.6199,TRUE
0.03869,0.536798,11.6199,FALSE
0.029167,0.152221,11.6199,FALSE
0.018452,0.335419,11.6199,FALSE
0.969018,0.640793,11.6199,TRUE
0.017139,0.060616,11.6199,FALSE
0.925926,0.594317,11.6199,TRUE
0.074074,0.413037,11.6199,FALSE
0.682495,0.625716,11.6199,TRUE
0.162011,0.587785,11.6199,FALSE
0.039106,0.46707,11.6199,FALSE
0.039106,0.540234,11.6199,FALSE
0.027933,0.060663,11.6199,FALSE
0.018622,0.640793,11.6199,FALSE
0.972387,0.343846,11.6199,TRUE
0.021696,0.026826,11.6199,FALSE
0.981233,0.416427,11.6199,TRUE
0.018767,0.219111,11.6199,FALSE
0.853333,0.47561,11.6199,TRUE
0.096667,0.401366,11.6199,FALSE
0.01,0.092452,11.6199,FALSE
0.985646,0.40481,11.6199,TRUE
0.014354,0.246836,11.6199,FALSE
0.860465,0.526122,11.6199,TRUE
0.139535,0.322347,11.6199,FALSE
0.943182,0.514283,11.6199,TRUE
0.056818,0.06898,11.6199,FALSE
0.718085,0.477775,11.6199,TRUE
0.132979,0.050579,11.6199,FALSE
0.12234,0.277239,11.6199,FALSE
0.021277,0.217405,11.6199,FALSE
0.962331,0.654351,10.601585,TRUE
0.027663,0.665219,10.601585,FALSE
0.511551,0.664969,10.601585,FALSE
0.425743,0.566366,10.601585,TRUE
0.033003,0.521884,10.601585,FALSE
0.023102,0.531889,10.601585,FALSE
0.54878,0.61287,10.601585,TRUE
0.304878,0.587367,10.601585,FALSE
0.073171,0.539057,10.601585,FALSE
0.060976,0.624784,10.601585,FALSE
0.012195,0.351815,10.601585,FALSE
0.917189,0.562981,10.601585,TRUE
